iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
SVK,Europe,Slovakia,2020-08-03,2344,7,23.571,29,0,0.143,429.332,1.282,4.317,5.312,0,0.026,,,29,5.312,,,,,267117,1320,48.926,0.242,1697,0.311,71.994,0.014,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-04,2354,10,24.714,29,0,0.143,431.164,1.832,4.527,5.312,0,0.026,,,23,4.213,,,,,269655,2538,49.391,0.465,1731,0.317,70.04,0.014,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-05,2368,14,23.429,29,0,0.143,433.728,2.564,4.291,5.312,0,0.026,,,29,5.312,,,,,272322,2667,49.879,0.488,1848,0.338,78.878,0.013,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-06,2417,49,24.571,29,0,0.143,442.703,8.975,4.501,5.312,0,0.026,,,29,5.312,,,,,274795,2473,50.332,0.453,1890,0.346,76.919,0.013,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-07,2480,63,30.714,29,0,0.143,454.242,11.539,5.626,5.312,0,0.026,,,41,7.51,,,,,277894,3099,50.9,0.568,1921,0.352,62.544,0.016,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-08,2523,43,33,31,2,0.286,462.118,7.876,6.044,5.678,0.366,0.052,,,40,7.326,,,,,278962,1068,51.095,0.196,1990,0.364,60.303,0.017,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-09,2566,43,32.714,31,0,0.286,469.994,7.876,5.992,5.678,0,0.052,,,43,7.876,,,,,279526,564,51.199,0.103,1961,0.359,59.943,0.017,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-10,2596,30,36,31,0,0.286,475.489,5.495,6.594,5.678,0,0.052,,,45,8.242,,,,,280980,1454,51.465,0.266,1980,0.363,55,0.018,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-11,2599,3,35,31,0,0.286,476.038,0.549,6.411,5.678,0,0.052,,,41,7.51,,,,,284111,3131,52.038,0.573,2065,0.378,59,0.017,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-12,2615,16,35.286,31,0,0.286,478.969,2.931,6.463,5.678,0,0.052,,,58,10.623,,,,,286852,2741,52.54,0.502,2076,0.38,58.834,0.017,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-13,2690,75,39,31,0,0.286,492.706,13.737,7.143,5.678,0,0.052,,,57,10.44,,,,,289590,2738,53.042,0.501,2114,0.387,54.205,0.018,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-14,2739,49,37,31,0,0.286,501.681,8.975,6.777,5.678,0,0.052,,,51,9.341,,,,,292825,3235,53.634,0.593,2133,0.391,57.649,0.017,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-15,2801,62,39.714,31,0,0,513.037,11.356,7.274,5.678,0,0,,,50,9.158,,,,,294838,2013,54.003,0.369,2268,0.415,57.108,0.018,tests performed,35.19,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-16,2855,54,41.286,31,0,0,522.928,9.891,7.562,5.678,0,0,,,53,9.708,,,,,295319,481,54.091,0.088,2256,0.413,54.644,0.018,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-17,2902,47,43.714,31,0,0,531.537,8.609,8.007,5.678,0,0,,,53,9.708,,,,,296902,1583,54.381,0.29,2275,0.417,52.042,0.019,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-18,2907,5,44,31,0,0,532.452,0.916,8.059,5.678,0,0,,,71,13.005,,,,,300586,3684,55.056,0.675,2354,0.431,53.5,0.019,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-19,2922,15,43.857,31,0,0,535.2,2.747,8.033,5.678,0,0,,,64,11.722,,,,,304021,3435,55.685,0.629,2453,0.449,55.932,0.018,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-20,3022,100,47.429,33,2,0.286,553.516,18.316,8.687,6.044,0.366,0.052,,,59,10.807,,,,,307266,3245,56.28,0.594,2525,0.462,53.238,0.019,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-21,3102,80,51.857,33,0,0.286,568.169,14.653,9.498,6.044,0,0.052,,,60,10.99,,,,,311099,3833,56.982,0.702,2611,0.478,50.35,0.02,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-22,3225,123,60.571,33,0,0.286,590.698,22.529,11.094,6.044,0,0.052,,,,,,,,,312822,1723,57.297,0.316,2569,0.471,42.413,0.024,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-23,3316,91,65.857,33,0,0.286,607.366,16.668,12.063,6.044,0,0.052,,,61,11.173,,,,,313751,929,57.467,0.17,2633,0.482,39.98,0.025,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-24,3356,40,64.857,33,0,0.286,614.692,7.326,11.879,6.044,0,0.052,,,,,,,,,315854,2103,57.853,0.385,2707,0.496,41.738,0.024,tests performed,32.41,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-25,3424,68,73.857,33,0,0.286,627.147,12.455,13.528,6.044,0,0.052,,,65,11.906,,,,,319944,4090,58.602,0.749,2765,0.506,37.437,0.027,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-26,3452,28,75.714,33,0,0.286,632.276,5.129,13.868,6.044,0,0.052,,,70,12.821,,,,,323580,3636,59.268,0.666,2794,0.512,36.902,0.027,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-27,3536,84,73.429,33,0,0,647.661,15.386,13.449,6.044,0,0,,,72,13.188,,,,,327940,4360,60.066,0.799,2953,0.541,40.216,0.025,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-28,3626,90,74.857,33,0,0,664.146,16.485,13.711,6.044,0,0,,,,,,,,,332393,4453,60.882,0.816,3042,0.557,40.637,0.025,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-29,3728,102,71.857,33,0,0,682.829,18.683,13.162,6.044,0,0,,,76,13.92,,,,,334344,1951,61.239,0.357,3075,0.563,42.793,0.023,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-30,3842,114,75.143,33,0,0,703.709,20.88,13.763,6.044,0,0,,,76,13.92,,,,,334932,588,61.347,0.108,3026,0.554,40.27,0.025,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-08-31,3876,34,74.286,33,0,0,709.937,6.228,13.606,6.044,0,0,,,77,14.103,,,,,337695,2763,61.853,0.506,3120,0.571,42,0.024,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-01,3917,41,70.429,33,0,0,717.446,7.51,12.9,6.044,0,0,,,77,14.103,,,,,340123,2428,62.298,0.445,2883,0.528,40.935,0.024,tests performed,25.93,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-02,3989,72,76.714,33,0,0,730.634,13.188,14.051,6.044,0,0,,,99,18.133,,,,,343642,3519,62.942,0.645,2866,0.525,37.359,0.027,tests performed,25.93,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-03,4042,53,72.286,33,0,0,740.341,9.708,13.24,6.044,0,0,,,105,19.232,,,,,348414,4772,63.816,0.874,2925,0.536,40.464,0.025,tests performed,27.31,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-04,4163,121,76.714,37,4,0.571,762.504,22.163,14.051,6.777,0.733,0.105,,,92,16.851,,,,,354361,5947,64.906,1.089,3138,0.575,40.905,0.024,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-05,4300,137,81.714,37,0,0.571,787.597,25.093,14.967,6.777,0,0.105,,,95,17.4,,,,,356823,2462,65.356,0.451,3211,0.588,39.295,0.025,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-06,4526,226,97.714,37,0,0.571,828.992,41.395,17.898,6.777,0,0.105,,,99,18.133,,,,,357745,922,65.525,0.169,3259,0.597,33.352,0.03,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-07,4614,88,105.429,37,0,0.571,845.11,16.118,19.311,6.777,0,0.105,,,99,18.133,,,,,360636,2891,66.055,0.53,3277,0.6,31.083,0.032,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-08,4636,22,102.714,37,0,0.571,849.14,4.03,18.813,6.777,0,0.105,,,110,20.148,,,,,365945,5309,67.027,0.972,3689,0.676,35.915,0.028,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-09,4727,91,105.429,37,0,0.571,865.808,16.668,19.311,6.777,0,0.105,,,131,23.994,,,,,370966,5021,67.947,0.92,3903,0.715,37.02,0.027,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-10,4888,161,120.857,37,0,0.571,895.297,29.489,22.136,6.777,0,0.105,,,115,21.064,,,,,375232,4266,68.728,0.781,3831,0.702,31.699,0.032,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-11,5021,133,122.571,37,0,0,919.657,24.361,22.45,6.777,0,0,,,117,21.43,,,,,381423,6191,69.862,1.134,3866,0.708,31.541,0.032,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-12,5252,231,136,37,0,0,961.968,42.31,24.91,6.777,0,0,,,117,21.43,,,,,384503,3080,70.426,0.564,3954,0.724,29.074,0.034,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-13,5453,201,132.429,38,1,0.143,998.783,36.816,24.256,6.96,0.183,0.026,,,130,23.811,,,,,385928,1425,70.687,0.261,4026,0.737,30.401,0.033,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-14,5532,79,131.143,38,0,0.143,1013.253,14.47,24.02,6.96,0,0.026,,,129,23.628,,,,,390251,4323,71.479,0.792,4231,0.775,32.263,0.031,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-15,5580,48,134.857,38,0,0.143,1022.045,8.792,24.701,6.96,0,0.026,,,141,25.826,,,,,393486,3235,72.072,0.593,3934,0.721,29.172,0.034,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-16,5768,188,148.714,38,0,0.143,1056.479,34.434,27.239,6.96,0,0.026,,,141,25.826,,,,,397513,4027,72.809,0.738,3792,0.695,25.499,0.039,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-17,5860,92,138.857,38,0,0.143,1073.33,16.851,25.433,6.96,0,0.026,,,121,22.163,,,,,403055,5542,73.824,1.015,3975,0.728,28.627,0.035,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-18,6021,161,142.857,39,1,0.286,1102.819,29.489,26.166,7.143,0.183,0.052,,,121,22.163,,,,,408805,5750,74.878,1.053,3912,0.717,27.384,0.037,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-19,6256,235,143.429,39,0,0.286,1145.862,43.043,26.271,7.143,0,0.052,,,125,22.895,,,,,412248,3443,75.508,0.631,3964,0.726,27.637,0.036,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-20,6546,290,156.143,39,0,0.143,1198.979,53.117,28.599,7.143,0,0.026,,,120,21.979,,,,,414200,1952,75.866,0.358,4039,0.74,25.867,0.039,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-21,6677,131,163.571,39,0,0.143,1222.974,23.994,29.96,7.143,0,0.026,,,121,22.163,,,,,416864,2664,76.354,0.488,3802,0.696,23.244,0.043,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-22,6756,79,168,39,0,0.143,1237.444,14.47,30.771,7.143,0,0.026,,,140,25.643,,,,,423095,6231,77.495,1.141,4230,0.775,25.179,0.04,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-23,6931,175,166.143,40,1,0.286,1269.497,32.053,30.431,7.326,0.183,0.052,,,143,26.192,,,,,428308,5213,78.45,0.955,4399,0.806,26.477,0.038,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-24,7269,338,201.286,41,1,0.429,1331.406,61.909,36.868,7.51,0.183,0.078,,,141,25.826,,,,,433848,5540,79.465,1.015,4399,0.806,21.855,0.046,tests performed,31.48,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-25,7629,360,229.714,41,0,0.286,1397.344,65.938,42.075,7.51,0,0.052,,,160,29.306,,,,,440331,6483,80.652,1.187,4504,0.825,19.607,0.051,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-26,8048,419,256,41,0,0.286,1474.089,76.745,46.89,7.51,0,0.052,,,185,33.885,,,,,445986,5655,81.688,1.036,4820,0.883,18.828,0.053,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-27,8600,552,293.429,44,3,0.714,1575.195,101.106,53.745,8.059,0.549,0.131,,,199,36.449,,,,,447940,1954,82.046,0.358,4820,0.883,16.426,0.061,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-28,9078,478,343,44,0,0.714,1662.746,87.552,62.825,8.059,0,0.131,,,197,36.083,,,,,450501,2561,82.515,0.469,4805,0.88,14.009,0.071,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-29,9343,265,369.571,44,0,0.714,1711.284,48.538,67.692,8.059,0,0.131,,,222,40.662,,,,,457851,7350,83.861,1.346,4965,0.909,13.434,0.074,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-09-30,9574,231,377.571,45,1,0.714,1753.595,42.31,69.157,8.242,0.183,0.131,,,254,46.523,,,,,467021,9170,85.541,1.68,5530,1.013,14.646,0.068,tests performed,28.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-01,10141,567,410.286,48,3,1,1857.447,103.853,75.149,8.792,0.549,0.183,,,254,46.523,,,,,474845,7824,86.974,1.433,5857,1.073,14.275,0.07,tests performed,43.06,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-02,10938,797,472.714,48,0,1,2003.428,145.98,86.583,8.792,0,0.183,,,251,45.974,,,,,484337,9492,88.712,1.739,6287,1.152,13.3,0.075,tests performed,43.06,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-03,11617,679,509.857,54,6,1.857,2127.795,124.367,93.387,9.891,1.099,0.34,,,275,50.37,,,,,492902,8565,90.281,1.569,6702,1.228,13.145,0.076,tests performed,43.06,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-04,12321,704,531.571,54,0,1.429,2256.741,128.946,97.364,9.891,0,0.262,,,275,50.37,,,,,496284,3382,90.9,0.619,6906,1.265,12.992,0.077,tests performed,43.06,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-05,13139,818,580.143,55,1,1.571,2406.568,149.827,106.26,10.074,0.183,0.288,,,279,51.102,,,,,500034,3750,91.587,0.687,7076,1.296,12.197,0.082,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-06,13492,353,592.714,55,0,1.571,2471.224,64.656,108.563,10.074,0,0.288,,,311,56.963,,,,,508713,8679,93.177,1.59,7266,1.331,12.259,0.082,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-07,13812,320,605.429,55,0,1.429,2529.836,58.612,110.892,10.074,0,0.262,,,340,62.275,,,,,518231,9518,94.92,1.743,7316,1.34,12.084,0.083,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-08,14689,877,649.714,55,0,1,2690.469,160.633,119.003,10.074,0,0.183,,,352,64.473,,,,,528367,10136,96.777,1.857,7646,1.4,11.768,0.085,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-09,15726,1037,684,57,2,1.286,2880.408,189.939,125.283,10.44,0.366,0.235,,,370,67.77,,,,,539490,11123,98.814,2.037,7879,1.443,11.519,0.087,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-10,16910,1184,756.143,57,0,0.429,3097.272,216.864,138.497,10.44,0,0.078,,,380,69.602,,,,,548449,8959,100.455,1.641,7935,1.453,10.494,0.095,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-11,18797,1887,925.143,61,4,1,3442.899,345.627,169.451,11.173,0.733,0.183,,,388,71.067,,,,,552447,3998,101.187,0.732,8023,1.47,8.672,0.115,tests performed,43.52,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-12,19851,1054,958.857,61,0,0.857,3635.952,193.053,175.626,11.173,0,0.157,,,393,71.983,,,,,557505,5058,102.114,0.926,8210,1.504,8.562,0.117,tests performed,47.22,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-13,20355,504,980.429,61,0,0.857,3728.266,92.314,179.577,11.173,0,0.157,,,397,72.715,,,,,567733,10228,103.987,1.873,8431,1.544,8.599,0.116,tests performed,50,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-14,20886,531,1010.571,61,0,0.857,3825.525,97.259,185.098,11.173,0,0.157,,,397,72.715,,,,,580235,12502,106.277,2.29,8858,1.622,8.765,0.114,tests performed,50,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-15,22296,1410,1086.714,66,5,1.571,4083.784,258.259,199.045,12.089,0.916,0.288,,,476,87.185,,,,,594245,14010,108.843,2.566,9411,1.724,8.66,0.115,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-16,24225,1929,1214.143,71,5,2,4437.103,353.32,222.385,13.005,0.916,0.366,,,540,98.908,,,,,606149,11904,111.024,2.18,9523,1.744,7.843,0.127,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-17,26300,2075,1341.429,71,0,2,4817.165,380.061,245.699,13.005,0,0.366,,,614,112.462,,,,,617007,10858,113.012,1.989,9794,1.794,7.301,0.137,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-18,28268,1968,1353,82,11,3,5177.628,360.463,247.818,15.019,2.015,0.549,,,633,115.942,,,,,622032,5025,113.933,0.92,9941,1.821,7.347,0.136,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-19,29835,1567,1426.286,88,6,3.857,5464.643,287.015,261.242,16.118,1.099,0.706,,,638,116.857,,,,,627978,5946,115.022,1.089,10068,1.844,7.059,0.142,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-20,30695,860,1477.143,92,4,4.429,5622.162,157.519,270.557,16.851,0.733,0.811,,,724,132.609,,,,,641810,13832,117.555,2.533,10582,1.938,7.164,0.14,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-21,31400,705,1502,98,6,5.286,5751.292,129.129,275.11,17.95,1.099,0.968,,,844,154.589,,,,,651175,9365,119.271,1.715,10134,1.856,6.747,0.148,tests performed,53.7,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
SVK,Europe,Slovakia,2020-10-22,33602,2202,1615.143,98,0,4.571,6154.615,403.323,295.833,17.95,0,0.837,,,876,160.45,,,,,664544,13369,121.719,2.449,10043,1.839,6.218,0.161,tests performed,75,5459643,113.128,41.2,15.07,9.167,30155.152,0.7,287.959,7.29,23.1,37.7,,5.82,77.54,0.855
